,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
61,0.16562333106994628,0.02723503261088686,0.006243371963500976,0.0076465464934638485,0.01,"(18, 18)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18)}",0.7551020408163265,0.7186588921282799,0.706997084548105,0.7167883211678832,0.7065693430656934,0.720828471411902,0.01783785263651926,15,0.7279358132749818,0.7191830780452224,0.7421590080233407,0.7207437112650383,0.7375136711629603,0.7295070563543088,0.009055686741756207
62,0.40625991821289065,0.058451137277065524,0.0,0.0,0.01,"(18, 18, 18)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.7638483965014577,0.7478134110787172,0.706997084548105,0.7416058394160584,0.7051094890510949,0.7330805134189031,0.023235546625514355,2,0.7461706783369803,0.7530999270605397,0.7563822027716995,0.7604812249362013,0.7582938388625592,0.7548855743935959,0.004986089005687089
63,0.12812633514404298,0.10289625888706418,0.0,0.0,0.0031622776601683794,"(6,)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6,)}",0.7565597667638484,0.6938775510204082,0.619533527696793,0.6656934306569343,0.6788321167883211,0.6829054842473745,0.044451088095580155,86,0.7272064186725018,0.7111597374179431,0.650984682713348,0.6649653663871673,0.6613197229310973,0.6831271856244114,0.0302237004573538
64,0.05312504768371582,0.007664166428871919,0.0031301498413085936,0.006260299682617187,0.0031622776601683794,"(6, 6)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6)}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,98,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
65,0.27187404632568357,0.07434095947499313,0.0,0.0,0.0031622776601683794,"(6, 6, 6)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7361516034985423,0.6749271137026239,0.6938775510204082,0.6642335766423357,0.6963503649635037,0.6931155192532089,0.024611659510191678,50,0.7067833698030634,0.6863603209336251,0.7097009482129832,0.6901203062340503,0.7240247903755013,0.7033979471118448,0.013734860944116311
66,0.13436436653137207,0.021211903344882554,0.0,0.0,0.0031622776601683794,"(12,)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (12,)}",0.7230320699708455,0.6953352769679301,0.7084548104956269,0.6715328467153284,0.6656934306569343,0.6928238039673279,0.021689513503329025,51,0.7071480671043034,0.6867250182348651,0.7060539752005836,0.6810061975938754,0.6904848705796574,0.694283625742657,0.0105060759982048
67,0.23124828338623046,0.06202539520628828,0.0,0.0,0.0031622776601683794,"(12, 12)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (12, 12)}",0.7040816326530612,0.7142857142857143,0.706997084548105,0.7036496350364964,0.7036496350364964,0.706534422403734,0.004073840422395085,40,0.7020423048869439,0.7264770240700219,0.7268417213712619,0.7222019686474663,0.7283995625227853,0.7211925162996959,0.009793167483225307
68,0.3749846935272217,0.12380956509766154,0.006255626678466797,0.007661552395758913,0.0031622776601683794,"(12, 12, 12)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.7711370262390671,0.6982507288629738,0.706997084548105,0.7153284671532847,0.6978102189781021,0.7179113185530922,0.027389592886109648,20,0.7348650619985412,0.7045951859956237,0.7071480671043034,0.7335034633612832,0.7411593146190303,0.7242542186157565,0.01525135259331957
69,0.12188615798950195,0.05265204703333227,0.0031188011169433595,0.006237602233886719,0.0031622776601683794,"(18,)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (18,)}",0.6690962099125365,0.6880466472303207,0.7026239067055393,0.6671532846715329,0.7036496350364964,0.6861143523920653,0.015701407518714242,72,0.6735959153902261,0.6994894237782641,0.7326768781911014,0.6584032081662413,0.6890266131972294,0.6906384077446125,0.02521002182259266
70,0.17500014305114747,0.015307432541511212,0.0,0.0,0.0031622776601683794,"(18, 18)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (18, 18)}",0.7580174927113703,0.7186588921282799,0.706997084548105,0.7167883211678832,0.7051094890510949,0.721120186697783,0.01919745874232299,14,0.7290299051787017,0.7195477753464624,0.7414296134208607,0.7207437112650383,0.7378782355085672,0.729725848143926,0.008811308946951422
71,0.3250120162963867,0.08806508233848101,0.0031198501586914063,0.0062397003173828135,0.0031622776601683794,"(18, 18, 18)","{'NN__alpha': 0.0031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.7521865889212828,0.7157434402332361,0.7055393586005831,0.7416058394160584,0.7124087591240876,0.7254959159859977,0.018093627391805516,8,0.7392414296134209,0.7268417213712619,0.7549234135667396,0.7579292745169522,0.7590229675537732,0.7475917613244295,0.012582384330542973
72,0.12187080383300782,0.09901531438532768,0.0,0.0,0.001,"(6,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6,)}",0.7565597667638484,0.6938775510204082,0.619533527696793,0.6671532846715329,0.6788321167883211,0.6831971995332555,0.04434183079820629,81,0.7272064186725018,0.7104303428154631,0.650984682713348,0.6631425446591324,0.6613197229310973,0.6826167423583086,0.03031577217913709
73,0.05313196182250977,0.007635844781638147,0.0,0.0,0.001,"(6, 6)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6)}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,98,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
74,0.2562294006347656,0.07495342366812895,0.0,0.0,0.001,"(6, 6, 6)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7361516034985423,0.6749271137026239,0.6836734693877551,0.6642335766423357,0.689051094890511,0.6896149358226371,0.024747007113726672,64,0.7067833698030634,0.6863603209336251,0.7049598832968637,0.6897557418884434,0.7196500182282173,0.7015018668300426,0.012136271371281059
75,0.13749771118164061,0.028637648864158212,0.0,0.0,0.001,"(12,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12,)}",0.7230320699708455,0.6953352769679301,0.7084548104956269,0.6715328467153284,0.6656934306569343,0.6928238039673279,0.021689513503329025,51,0.7071480671043034,0.6867250182348651,0.7060539752005836,0.6810061975938754,0.6904848705796574,0.694283625742657,0.0105060759982048
76,0.24062275886535645,0.05285132333326279,0.0,0.0,0.001,"(12, 12)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12)}",0.7040816326530612,0.7142857142857143,0.7099125364431487,0.7386861313868613,0.7007299270072993,0.7135355892648775,0.013408685974783096,34,0.7020423048869439,0.7228300510576222,0.7286652078774617,0.7364199781261392,0.7280349981771783,0.7235985080250691,0.011618987973653908
77,0.3468780994415283,0.13777433550013923,0.0,0.0,0.001,"(12, 12, 12)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.7740524781341108,0.6967930029154519,0.706997084548105,0.7124087591240876,0.691970802919708,0.7164527421236873,0.02970197981327045,27,0.7319474835886215,0.7031363967906638,0.7071480671043034,0.7349617207437112,0.7440758293838863,0.7242538995222372,0.016157450286887177
78,0.1250007152557373,0.06325907264337802,0.0031215190887451173,0.0062430381774902345,0.001,"(18,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (18,)}",0.6690962099125365,0.6880466472303207,0.7026239067055393,0.6671532846715329,0.7036496350364964,0.6861143523920653,0.015701407518714242,72,0.6735959153902261,0.6994894237782641,0.7326768781911014,0.6584032081662413,0.6890266131972294,0.6906384077446125,0.02521002182259266
79,0.17186574935913085,0.032756420303906006,0.0,0.0,0.001,"(18, 18)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (18, 18)}",0.7332361516034985,0.7186588921282799,0.7099125364431487,0.7167883211678832,0.708029197080292,0.7173278879813302,0.008907227259985518,21,0.7184536834427425,0.7195477753464624,0.7308533916849015,0.7203791469194313,0.7371491068173532,0.7252766208421781,0.0074217746200940906
80,0.356252384185791,0.08580033438484934,0.006239795684814453,0.007642157764995498,0.001,"(18, 18, 18)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.7623906705539358,0.7157434402332361,0.7084548104956269,0.7401459854014598,0.7094890510948905,0.7272462077012836,0.020989838810071416,7,0.7479941648431802,0.7268417213712619,0.7567469000729394,0.7564710171345242,0.7575647101713452,0.7491237027186501,0.011671412274631435
81,0.12187728881835938,0.09240226946434982,0.003124856948852539,0.006249713897705078,0.00031622776601683794,"(6,)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (6,)}",0.7565597667638484,0.6938775510204082,0.619533527696793,0.6671532846715329,0.6788321167883211,0.6831971995332555,0.04434183079820629,81,0.7268417213712619,0.7104303428154631,0.650984682713348,0.6631425446591324,0.6613197229310973,0.6825438028980606,0.03020865156922448
82,0.05312495231628418,0.007666583676615261,0.0,0.0,0.00031622776601683794,"(6, 6)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (6, 6)}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,98,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
83,0.2656276702880859,0.06012583766529909,0.0,0.0,0.00031622776601683794,"(6, 6, 6)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7361516034985423,0.673469387755102,0.6836734693877551,0.6773722627737226,0.689051094890511,0.691948658109685,0.022741660425594282,61,0.7067833698030634,0.6867250182348651,0.7049598832968637,0.7105359095880422,0.7192854538826102,0.705657926961089,0.010674391072926696
84,0.14687414169311525,0.04592454846078949,0.0,0.0,0.00031622776601683794,"(12,)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12,)}",0.7230320699708455,0.6953352769679301,0.7084548104956269,0.6715328467153284,0.6656934306569343,0.6928238039673279,0.021689513503329025,51,0.7071480671043034,0.6867250182348651,0.7056892778993435,0.6810061975938754,0.6904848705796574,0.6942106862824089,0.010425059600151793
85,0.21875958442687987,0.040749266871612164,0.0,0.0,0.00031622776601683794,"(12, 12)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12)}",0.7040816326530612,0.7128279883381924,0.7099125364431487,0.7007299270072993,0.7021897810218978,0.705950991831972,0.004645216805727378,41,0.7020423048869439,0.7217359591539022,0.7286652078774617,0.7236602260298943,0.7276704338315713,0.7207548263559547,0.009694969738305855
86,0.309383487701416,0.0985256183483625,0.0031178951263427734,0.006235790252685548,0.00031622776601683794,"(12, 12, 12)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.7274052478134111,0.6967930029154519,0.706997084548105,0.7182481751824817,0.6948905109489051,0.7088681446907817,0.01246060140090386,37,0.7188183807439825,0.7042304886943836,0.7071480671043034,0.7382427998541743,0.7429821363470652,0.7222843745487819,0.015812225600709013
87,0.12186160087585449,0.06205183204429775,0.0,0.0,0.00031622776601683794,"(18,)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18,)}",0.6690962099125365,0.6880466472303207,0.7026239067055393,0.6671532846715329,0.7036496350364964,0.6861143523920653,0.015701407518714242,72,0.6735959153902261,0.6994894237782641,0.7326768781911014,0.6584032081662413,0.6890266131972294,0.6906384077446125,0.02521002182259266
88,0.1687483310699463,0.011692714224269502,0.0,0.0,0.00031622776601683794,"(18, 18)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18)}",0.7448979591836735,0.7186588921282799,0.7099125364431487,0.7167883211678832,0.7065693430656934,0.719369894982497,0.013508747763288422,17,0.7268417213712619,0.7191830780452224,0.7308533916849015,0.7200145825738243,0.7375136711629603,0.726881288967634,0.0068591664922703485
89,0.4187605857849121,0.07990592433896272,0.0,0.0,0.00031622776601683794,"(18, 18, 18)","{'NN__alpha': 0.00031622776601683794, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.7653061224489796,0.7448979591836735,0.706997084548105,0.7445255474452555,0.7051094890510949,0.7333722287047841,0.023544484072938122,1,0.7483588621444202,0.7552881108679795,0.7541940189642596,0.7550127597520963,0.7612103536274153,0.7548128210712342,0.004079970601634058
90,0.12812647819519044,0.09999484584371254,0.0,0.0,0.0001,"(6,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6,)}",0.7565597667638484,0.6938775510204082,0.619533527696793,0.6671532846715329,0.6788321167883211,0.6831971995332555,0.04434183079820629,81,0.7275711159737418,0.7107950401167031,0.650984682713348,0.6631425446591324,0.6613197229310973,0.6827626212788045,0.030489999600890244
91,0.05625033378601074,0.007667710493073587,0.0,0.0,0.0001,"(6, 6)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6, 6)}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,98,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
92,0.23748855590820311,0.07487430661061055,0.0,0.0,0.0001,"(6, 6, 6)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7084548104956269,0.6749271137026239,0.6836734693877551,0.6759124087591241,0.689051094890511,0.6864060676779463,0.012188157852688649,70,0.6823486506199854,0.6863603209336251,0.7049598832968637,0.7105359095880422,0.7207437112650383,0.7009896951407109,0.01455074491443307
93,0.12813076972961426,0.011714854384540023,0.0,0.0,0.0001,"(12,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12,)}",0.7230320699708455,0.6953352769679301,0.7084548104956269,0.67007299270073,0.6656934306569343,0.6925320886814469,0.021981755054980973,54,0.7071480671043034,0.6867250182348651,0.7056892778993435,0.6810061975938754,0.6904848705796574,0.6942106862824089,0.010425059600151793
94,0.24375710487365723,0.05555279393548532,0.003126096725463867,0.006252193450927733,0.0001,"(12, 12)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12, 12)}",0.7099125364431487,0.7361516034985423,0.7099125364431487,0.7386861313868613,0.7021897810218978,0.719369894982497,0.015023089860248676,17,0.7042304886943836,0.7399708242159008,0.7275711159737418,0.7349617207437112,0.7276704338315713,0.7268809166918617,0.01225387019634061
95,0.39999732971191404,0.14307476815829723,0.0,0.0,0.0001,"(12, 12, 12)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.7682215743440233,0.6967930029154519,0.7113702623906706,0.7167883211678832,0.6934306569343066,0.7173278879813302,0.02690720641212213,21,0.7385120350109409,0.7049598832968637,0.7191830780452224,0.7335034633612832,0.7404301859278163,0.7273177291284253,0.013428016487777342
96,0.12501192092895508,0.05845198045427364,0.0,0.0,0.0001,"(18,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (18,)}",0.6690962099125365,0.6880466472303207,0.7026239067055393,0.6671532846715329,0.7036496350364964,0.6861143523920653,0.015701407518714242,72,0.6735959153902261,0.6994894237782641,0.7326768781911014,0.6584032081662413,0.6890266131972294,0.6906384077446125,0.02521002182259266
97,0.15624399185180665,0.013981025633896447,0.0031246662139892576,0.006249332427978514,0.0001,"(18, 18)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (18, 18)}",0.7332361516034985,0.7186588921282799,0.7099125364431487,0.7167883211678832,0.708029197080292,0.7173278879813302,0.008907227259985518,21,0.7180889861415025,0.7199124726477024,0.7312180889861415,0.7200145825738243,0.7386073641997812,0.7255682989097905,0.008008865174001291
98,0.38750457763671875,0.08050973304889805,0.0,0.0,0.0001,"(18, 18, 18)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.7551020408163265,0.7463556851311953,0.7084548104956269,0.7386861313868613,0.710948905109489,0.7319136522753792,0.018880199771768982,3,0.7396061269146609,0.7523705324580598,0.7611232676878191,0.7572001458257382,0.7550127597520963,0.7530625665276748,0.007313718581757063
99,0.11876130104064941,0.07819862529327,0.0,0.0,3.1622776601683795e-05,"(6,)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (6,)}",0.7565597667638484,0.6938775510204082,0.619533527696793,0.6671532846715329,0.6788321167883211,0.6831971995332555,0.04434183079820629,81,0.7272064186725018,0.7107950401167031,0.650984682713348,0.6631425446591324,0.6613197229310973,0.6826896818185566,0.030382967950590083
100,0.05312671661376953,0.007655314993009045,0.0031252384185791017,0.0062504768371582035,3.1622776601683795e-05,"(6, 6)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (6, 6)}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,98,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
101,0.24688401222229003,0.061253545422617746,0.0,0.0,3.1622776601683795e-05,"(6, 6, 6)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7230320699708455,0.6749271137026239,0.6836734693877551,0.6759124087591241,0.6875912408759124,0.6890315052508752,0.01765514491088174,66,0.6954777534646244,0.6863603209336251,0.7049598832968637,0.7101713452424353,0.7189208895370033,0.7031780384949105,0.011331801998054515
102,0.12813301086425782,0.02500181229804616,0.0031247615814208986,0.006249523162841797,3.1622776601683795e-05,"(12,)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12,)}",0.7230320699708455,0.6953352769679301,0.7084548104956269,0.67007299270073,0.6656934306569343,0.6925320886814469,0.021981755054980973,54,0.7071480671043034,0.6867250182348651,0.7056892778993435,0.6810061975938754,0.6904848705796574,0.6942106862824089,0.010425059600151793
103,0.26250371932983396,0.04238909878312245,0.0,0.0,3.1622776601683795e-05,"(12, 12)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12, 12)}",0.7099125364431487,0.7405247813411079,0.7099125364431487,0.7299270072992701,0.7021897810218978,0.7184947491248541,0.014347136570066447,19,0.7038657913931436,0.7385120350109409,0.7279358132749818,0.7356908494349252,0.7280349981771783,0.7268078974582339,0.01220665287979342
104,0.32187647819519044,0.09812514158342721,0.0,0.0,3.1622776601683795e-05,"(12, 12, 12)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.7259475218658892,0.6967930029154519,0.7099125364431487,0.7124087591240876,0.6963503649635037,0.7082847141190198,0.011011280809671852,38,0.711889132020423,0.7045951859956237,0.7166301969365426,0.7353262850893183,0.7440758293838863,0.7225033258851589,0.014816594880758371
105,0.10937795639038086,0.049422746929603106,0.0,0.0,3.1622776601683795e-05,"(18,)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18,)}",0.6690962099125365,0.6880466472303207,0.7026239067055393,0.6671532846715329,0.7036496350364964,0.6861143523920653,0.015701407518714242,72,0.6735959153902261,0.6994894237782641,0.7326768781911014,0.6584032081662413,0.6890266131972294,0.6906384077446125,0.02521002182259266
106,0.17186250686645507,0.013970735829144374,0.0,0.0,3.1622776601683795e-05,"(18, 18)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18)}",0.7332361516034985,0.7186588921282799,0.7099125364431487,0.7167883211678832,0.708029197080292,0.7173278879813302,0.008907227259985518,21,0.7177242888402626,0.7195477753464624,0.7312180889861415,0.7200145825738243,0.7386073641997812,0.7254224199892944,0.008129574544022222
107,0.34374275207519533,0.06329152332989713,0.0,0.0,3.1622776601683795e-05,"(18, 18, 18)","{'NN__alpha': 3.1622776601683795e-05, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.7551020408163265,0.7448979591836735,0.7055393586005831,0.7386861313868613,0.710948905109489,0.7310385064177363,0.019410552679296336,5,0.7417943107221007,0.7556528081692195,0.7567469000729394,0.7582938388625592,0.7564710171345242,0.7537917749922686,0.006059410453024164
108,0.1312492847442627,0.1029970083541495,0.0,0.0,1e-05,"(6,)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (6,)}",0.7565597667638484,0.6938775510204082,0.619533527696793,0.6671532846715329,0.6788321167883211,0.6831971995332555,0.04434183079820629,81,0.7272064186725018,0.7107950401167031,0.650984682713348,0.6631425446591324,0.6613197229310973,0.6826896818185566,0.030382967950590083
109,0.05313730239868164,0.007667387262733555,0.0,0.0,1e-05,"(6, 6)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (6, 6)}",0.6647230320699709,0.6647230320699709,0.6647230320699709,0.6656934306569343,0.6656934306569343,0.6651108518086347,0.0004753268104143264,98,0.6652078774617067,0.6652078774617067,0.6652078774617067,0.6649653663871673,0.6649653663871673,0.665110873031891,0.00011880567791913259
110,0.2562534809112549,0.05728744871798977,0.0,0.0,1e-05,"(6, 6, 6)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (6, 6, 6)}",0.7230320699708455,0.6749271137026239,0.6836734693877551,0.6759124087591241,0.689051094890511,0.6893232205367561,0.017640992360965894,65,0.6954777534646244,0.6867250182348651,0.7049598832968637,0.7105359095880422,0.7189208895370033,0.7033238908242798,0.011269787021679816
111,0.1343751907348633,0.021191428722437004,0.006255245208740235,0.0076610844807185035,1e-05,"(12,)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (12,)}",0.7230320699708455,0.6953352769679301,0.7084548104956269,0.67007299270073,0.6656934306569343,0.6925320886814469,0.021981755054980973,54,0.7071480671043034,0.6867250182348651,0.7056892778993435,0.6810061975938754,0.6904848705796574,0.6942106862824089,0.010425059600151793
112,0.22813496589660645,0.030616012041084977,0.0,0.0,1e-05,"(12, 12)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (12, 12)}",0.706997084548105,0.7186588921282799,0.7099125364431487,0.7021897810218978,0.7036496350364964,0.7082847141190198,0.005840847966517897,38,0.7024070021881839,0.7286652078774617,0.7286652078774617,0.7240247903755013,0.7283995625227853,0.7224323541682788,0.010167153793141984
113,0.40312767028808594,0.11455469824215478,0.0,0.0,1e-05,"(12, 12, 12)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (12, 12, 12)}",0.760932944606414,0.6967930029154519,0.7099125364431487,0.7197080291970803,0.6963503649635037,0.7167444574095683,0.02376167865161281,26,0.7293946024799417,0.7053245805981035,0.7417943107221007,0.7353262850893183,0.7418884433102443,0.7307456444399418,0.013529767649636456
114,0.11873893737792969,0.03643401362476177,0.0031314373016357424,0.006262874603271485,1e-05,"(18,)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (18,)}",0.6690962099125365,0.6880466472303207,0.7026239067055393,0.6671532846715329,0.7036496350364964,0.6861143523920653,0.015701407518714242,72,0.6735959153902261,0.6994894237782641,0.7326768781911014,0.6584032081662413,0.6890266131972294,0.6906384077446125,0.02521002182259266
115,0.16876072883605958,0.022950969705082105,0.00624537467956543,0.007648995870583337,1e-05,"(18, 18)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (18, 18)}",0.7332361516034985,0.7186588921282799,0.7099125364431487,0.7167883211678832,0.708029197080292,0.7173278879813302,0.008907227259985518,21,0.7177242888402626,0.7199124726477024,0.7308533916849015,0.7200145825738243,0.7386073641997812,0.7254224199892944,0.008027498437235643
116,0.3625035762786865,0.054474015980447606,0.0,0.0,1e-05,"(18, 18, 18)","{'NN__alpha': 1e-05, 'NN__hidden_layer_sizes': (18, 18, 18)}",0.749271137026239,0.7434402332361516,0.7099125364431487,0.7445255474452555,0.7094890510948905,0.7313302217036173,0.01776722008855314,4,0.738147337709701,0.7538293216630197,0.7563822027716995,0.7520962449872403,0.7553773240977032,0.7511664862458727,0.00666915626860034
