,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.012504339218139648,0.006252211964625403,0.0,0.0,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 4}",0.6410256410256411,0.6538461538461539,0.6666666666666666,0.6623376623376623,0.6578947368421053,0.6563307493540051,0.008811821034931607,671,0.6601941747572816,0.656957928802589,0.6537216828478964,0.6548387096774193,0.662379421221865,0.6576183834614102,0.0032449728420893336
13,0.04686927795410156,0.009890268869179321,0.0,0.0,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 5}",0.32051282051282054,0.6538461538461539,0.5769230769230769,0.6623376623376623,0.6578947368421053,0.5736434108527132,0.13104266059357636,909,0.42394822006472493,0.6504854368932039,0.5339805825242718,0.6806451612903226,0.594855305466238,0.5767829412477523,0.09136358451415084
14,0.01249995231628418,0.006249977312067788,0.0,0.0,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 6}",0.8974358974358975,0.8846153846153846,0.8846153846153846,0.9090909090909091,0.8421052631578947,0.8837209302325582,0.02250341555298137,436,0.8802588996763754,0.8867313915857605,0.883495145631068,0.8774193548387097,0.8938906752411575,0.8843590933946143,0.005695556455599384
15,0.0156252384185791,1.983321604069273e-06,0.0,0.0,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 7}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,699,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
16,0.03437061309814453,0.0182208553162831,0.0,0.0,10.0,"(6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 8}",0.7307692307692307,0.7307692307692307,0.8205128205128205,0.8701298701298701,0.8421052631578947,0.7984496124031008,0.05780258501147141,565,0.7184466019417476,0.7184466019417476,0.8576051779935275,0.8451612903225807,0.8263665594855305,0.7932052463370268,0.06184523298907285
17,0.03437938690185547,0.018210473872458784,0.0,0.0,10.0,"(6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'rp__n_components': 9}",0.4230769230769231,0.5512820512820513,0.8461538461538461,0.7792207792207793,0.75,0.6692506459948321,0.15815595901875312,666,0.5663430420711975,0.5339805825242718,0.8414239482200647,0.7354838709677419,0.7234726688102894,0.6801408225187131,0.1142501633615287
18,0.01562509536743164,5.514843862457642e-06,0.0,0.0,10.0,"(6, 6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 1}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,948,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
19,0.01563100814819336,2.4828705238266223e-05,0.0,0.0,10.0,"(6, 6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 2}",0.9487179487179487,0.9743589743589743,0.9743589743589743,0.922077922077922,0.9078947368421053,0.9457364341085271,0.026918708786100285,14,0.9449838187702265,0.9385113268608414,0.9385113268608414,0.9548387096774194,0.954983922829582,0.9463658209997823,0.007366920770745927
20,0.04062633514404297,0.01593575487480789,0.0,0.0,10.0,"(6, 6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 3}",0.8717948717948718,0.9102564102564102,0.8846153846153846,0.6233766233766234,0.8947368421052632,0.8372093023255814,0.10731738506949129,527,0.8673139158576052,0.8867313915857605,0.889967637540453,0.6290322580645161,0.954983922829582,0.8456058251755835,0.11224811983060766
21,0.01562609672546387,2.7691309566094604e-05,0.0,0.0,10.0,"(6, 6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 4}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,699,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
22,0.018749475479125977,0.006266632620219343,0.0,0.0,10.0,"(6, 6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 5}",0.6153846153846154,0.5897435897435898,0.6282051282051282,0.6233766233766234,0.631578947368421,0.6175710594315246,0.015002337487614549,846,0.6051779935275081,0.6116504854368932,0.627831715210356,0.6290322580645161,0.6270096463022508,0.6201404197083049,0.009811832356909873
23,0.012494468688964843,0.006247251208496882,0.0062634944915771484,0.007671182755919081,10.0,"(6, 6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 6}",0.6153846153846154,0.6794871794871795,0.6794871794871795,0.6623376623376623,0.7105263157894737,0.6692506459948321,0.031162949382157207,666,0.6731391585760518,0.656957928802589,0.656957928802589,0.6612903225806451,0.7266881028938906,0.675006688331153,0.026510791798938428
24,0.018743610382080077,0.006256305780353914,0.0,0.0,10.0,"(6, 6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 7}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,948,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
25,0.04687814712524414,0.009886041264147329,0.0031282901763916016,0.006256580352783203,10.0,"(6, 6, 6)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 8}",0.9230769230769231,0.9743589743589743,0.9230769230769231,0.8311688311688312,0.8947368421052632,0.9095607235142119,0.04675226798294434,256,0.9288025889967637,0.912621359223301,0.9255663430420712,0.8580645161290322,0.932475884244373,0.9115061383271084,0.027545734722596638
26,0.02187485694885254,0.012500906027432451,0.0,0.0,10.0,"(6, 6, 6)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6, 6), 'rp__n_components': 9}",0.6666666666666666,0.6794871794871795,0.6666666666666666,0.6883116883116883,0.6578947368421053,0.6718346253229974,0.010712062412768286,656,0.6601941747572816,0.656957928802589,0.6601941747572816,0.7290322580645161,0.662379421221865,0.6737515915207066,0.027694449107783327
27,0.00937480926513672,0.007654500609406946,0.0,0.0,10.0,"(12,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 1}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,948,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
28,0.01874990463256836,0.006246591552292107,0.0,0.0,10.0,"(12,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 2}",0.6282051282051282,0.6282051282051282,0.5512820512820513,0.6493506493506493,0.6052631578947368,0.6124031007751938,0.03369315928240419,882,0.6601941747572816,0.6213592233009708,0.6084142394822006,0.6193548387096774,0.6302250803858521,0.6279095113271964,0.017571657144327686
29,0.021875476837158202,0.007651443578356573,0.0,0.0,10.0,"(12,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 3}",0.8846153846153846,0.8717948717948718,0.9487179487179487,0.9090909090909091,0.9342105263157895,0.9095607235142119,0.029004915979263957,256,0.9029126213592233,0.9061488673139159,0.9385113268608414,0.8903225806451613,0.9421221864951769,0.9160035165348639,0.020575629089310914
30,0.01563115119934082,2.2931058780113844e-05,0.0,0.0,10.0,"(12,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 4}",0.717948717948718,0.8461538461538461,0.7051282051282052,0.7922077922077922,0.7368421052631579,0.7596899224806202,0.05263911906977843,615,0.7702265372168284,0.7475728155339806,0.7831715210355987,0.7516129032258064,0.7652733118971061,0.7635714177818641,0.012886523581661743
31,0.040630245208740236,0.007645515225973035,0.0,0.0,10.0,"(12,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 5}",0.8076923076923077,0.9871794871794872,0.8846153846153846,0.935064935064935,0.8552631578947368,0.8940568475452196,0.06244395467674159,387,0.8511326860841424,0.8996763754045307,0.9223300970873787,0.9129032258064517,0.8938906752411575,0.8959866119247323,0.02453582280735373
32,0.02500128746032715,0.007655609691294938,0.0,0.0,10.0,"(12,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 6}",0.9358974358974359,0.9230769230769231,0.9358974358974359,0.8441558441558441,0.8947368421052632,0.9069767441860465,0.03469922541374754,284,0.912621359223301,0.9158576051779935,0.912621359223301,0.8741935483870967,0.9260450160771704,0.9082677776177726,0.017734689920564255
33,0.034373235702514646,0.006250797621432194,0.0,0.0,10.0,"(12,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 7}",0.9102564102564102,0.8717948717948718,0.9102564102564102,0.935064935064935,0.8289473684210527,0.8914728682170543,0.03696081935494368,393,0.9029126213592233,0.8932038834951457,0.9029126213592233,0.9387096774193548,0.8263665594855305,0.8928210726236955,0.03667640010265217
34,0.02186732292175293,0.007648861984323386,0.0,0.0,10.0,"(12,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 8}",0.6410256410256411,0.5512820512820513,0.6025641025641025,0.6363636363636364,0.6710526315789473,0.6201550387596899,0.04083166954186675,845,0.5889967637540453,0.6148867313915858,0.6504854368932039,0.6419354838709678,0.6334405144694534,0.6259489860758513,0.021916061422424905
35,0.018750524520874022,0.006266557572624623,0.0,0.0,10.0,"(12,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12,), 'rp__n_components': 9}",0.8974358974358975,0.8333333333333334,0.8589743589743589,0.8701298701298701,0.868421052631579,0.8656330749354005,0.020702906927912944,510,0.8478964401294499,0.8673139158576052,0.86084142394822,0.8580645161290322,0.9131832797427653,0.8694599151614145,0.022739634511921947
36,0.015620040893554687,2.3649584812471443e-05,0.0,0.0,10.0,"(12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 1}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,948,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
37,0.015630292892456054,1.5098053006227585e-05,0.0,0.0,10.0,"(12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 2}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,948,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
38,0.015624809265136718,1.8707215688650628e-05,0.0,0.0,10.0,"(12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 3}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,699,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
39,0.021869087219238283,0.01250320292003175,0.0,0.0,10.0,"(12, 12)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 4}",0.38461538461538464,0.9871794871794872,0.3717948717948718,0.35064935064935066,0.3684210526315789,0.4935400516795866,0.24825231706790557,911,0.3656957928802589,0.9449838187702265,0.3656957928802589,0.36451612903225805,0.3665594855305466,0.4814902038187097,0.2317477190776082
40,0.05938057899475098,0.006277041733210808,0.0,0.0,10.0,"(12, 12)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 5}",0.8974358974358975,0.9487179487179487,0.8589743589743589,0.948051948051948,0.9078947368421053,0.9121447028423773,0.0338094685551678,213,0.9029126213592233,0.8964401294498382,0.912621359223301,0.9258064516129032,0.9292604501607717,0.9134082023612076,0.012678345206093644
41,0.02187633514404297,0.012499213626509314,0.0,0.0,10.0,"(12, 12)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 6}",0.8717948717948718,0.6538461538461539,0.6282051282051282,0.6493506493506493,0.6447368421052632,0.689922480620155,0.09178944301219694,634,0.8705501618122977,0.6375404530744336,0.6440129449838188,0.6387096774193548,0.639871382636656,0.6861369239853122,0.09223245948239131
42,0.01562051773071289,4.56968252209127e-06,0.0,0.0,10.0,"(12, 12)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 7}",0.6153846153846154,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.618421052631579,0.6227390180878553,0.005166013750470253,832,0.6245954692556634,0.6213592233009708,0.6213592233009708,0.6225806451612903,0.6237942122186495,0.622737754647509,0.0012955760805454203
43,0.037500429153442386,0.012505984766660443,0.0,0.0,10.0,"(12, 12)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 8}",0.9358974358974359,0.8461538461538461,0.8846153846153846,0.9090909090909091,0.8026315789473685,0.875968992248062,0.04682502989063808,479,0.8964401294498382,0.8705501618122977,0.8737864077669902,0.8709677419354839,0.8971061093247589,0.8817701100578738,0.012302196880468156
44,0.015624570846557616,1.8984108367909735e-05,0.0,0.0,10.0,"(12, 12)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12), 'rp__n_components': 9}",0.3717948717948718,0.3717948717948718,0.3717948717948718,0.37662337662337664,0.3684210526315789,0.37209302325581395,0.00260485190241458,948,0.37216828478964403,0.37216828478964403,0.37216828478964403,0.3709677419354839,0.3729903536977492,0.37209259000043304,0.0006462897072953789
45,0.015632247924804686,1.3094889502102258e-05,0.0,0.0,10.0,"(12, 12, 12)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 1}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,699,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
46,0.015628814697265625,2.3090442428564136e-05,0.0,0.0,10.0,"(12, 12, 12)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 2}",0.6282051282051282,0.6282051282051282,0.6282051282051282,0.6233766233766234,0.631578947368421,0.627906976744186,0.0026048519024145646,699,0.627831715210356,0.627831715210356,0.627831715210356,0.6290322580645161,0.6270096463022508,0.627907409999567,0.0006462897072953943
47,0.0343778133392334,0.006247880415342737,0.0,0.0,10.0,"(12, 12, 12)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (12, 12, 12), 'rp__n_components': 3}",0.9102564102564102,0.8846153846153846,0.9230769230769231,0.935064935064935,0.9210526315789473,0.9147286821705426,0.017058280933611537,193,0.8996763754045307,0.9061488673139159,0.9029126213592233,0.9387096774193548,0.9389067524115756,0.9172708587817201,0.017704001576709757
